actor,place_of_death,date_of_death,cause_of_death,nb_women,nb_children,nb_civilians,nb_noncivilians
Armed opposition groups,Quneitra,9/14/14,Shooting,0,0,2,0
Armed opposition groups,Quneitra,9/23/14,Shooting,0,0,2,0
Armed opposition groups,Quneitra,10/20/14,Shelling,0,0,2,0
Armed opposition groups,Quneitra,10/31/14,Shooting,0,0,2,0
Armed opposition groups,Quneitra,12/23/14,Shooting,0,0,2,0
Armed opposition groups,Quneitra,12/24/14,Shooting,0,0,2,0
Armed opposition groups,Quneitra,12/29/14,Shooting,0,0,2,0
Armed opposition groups,Quneitra,12/30/14,Shooting,0,0,2,0
Armed opposition groups,Raqqa,1/4/14,Shooting,0,0,2,0
Armed opposition groups,Raqqa,1/20/14,Explosion,0,0,2,0
Armed opposition groups,Raqqa,4/9/14,Shooting,0,0,2,0
Armed opposition groups,Raqqa,5/18/14,Shooting,0,0,2,0
Armed opposition groups,Raqqa,8/14/14,Shooting,0,0,2,0
Armed opposition groups,Raqqa,8/27/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,1/1/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,1/2/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,1/9/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,1/13/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,1/17/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,1/20/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,1/25/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,1/30/14,Shelling,0,2,2,0
Armed opposition groups,Sweida,2/2/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/3/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/5/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/11/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/18/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,2/21/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,3/9/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,3/15/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,3/19/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,3/21/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,3/23/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,3/28/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,4/7/14,Shooting,2,0,2,0
Armed opposition groups,Sweida,4/11/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,4/13/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,4/16/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,4/22/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,4/25/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,4/27/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,4/28/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,4/29/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,5/4/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,5/7/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,5/10/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,5/11/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,5/20/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,5/26/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,5/31/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/1/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/3/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/5/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/7/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/8/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/9/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/10/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/13/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/14/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/16/14,Explosion,0,2,2,0
Armed opposition groups,Sweida,6/17/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/18/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/22/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/23/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,6/29/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,7/4/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,7/7/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,7/11/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,7/17/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,7/18/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,7/21/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,7/22/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,7/25/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,8/17/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,8/20/14,Field Execution,0,0,2,0
Armed opposition groups,Sweida,8/26/14,Field Execution,0,0,2,0
Armed opposition groups,Sweida,8/28/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,9/2/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,9/5/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,9/8/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,9/17/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,9/18/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,9/23/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,9/24/14,Other,0,0,2,0
Armed opposition groups,Sweida,9/25/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,9/27/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,10/1/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,10/2/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,10/11/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,10/14/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,10/17/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,10/19/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,10/21/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,10/23/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,10/28/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,11/3/14,Explosion,0,0,2,0
Armed opposition groups,Sweida,11/8/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,11/11/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,11/13/14,Shooting,0,2,2,0
Armed opposition groups,Sweida,11/14/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,11/15/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,11/20/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,11/21/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,11/27/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,12/1/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,12/8/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,12/9/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,12/12/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,12/15/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,12/19/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,12/20/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,12/27/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,12/30/14,Shooting,0,0,2,0
Armed opposition groups,Sweida,12/31/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,1/10/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,1/11/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,1/14/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,1/22/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/9/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/14/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/16/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/19/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/22/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,2/25/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,3/1/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,3/2/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,3/4/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,3/14/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,3/16/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,3/17/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,3/20/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,3/23/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,4/9/14,Shooting,0,0,2,0
Armed opposition groups,Tartous,5/12/14,Shooting,0,0,2,0
