actor,place_of_death,date_of_death,cause_of_death,nb_women,nb_children,nb_civilians,nb_noncivilians
Armed opposition groups,Aleppo,6/3/16,Shelling,3,0,6,0
Armed opposition groups,Aleppo,7/15/16,Shelling,0,3,6,0
Armed opposition groups,Aleppo,9/3/16,Shelling,0,3,6,0
Armed opposition groups,Aleppo,9/7/16,Shelling,3,3,6,0
Armed opposition groups,Aleppo,9/29/16,Shelling,0,0,6,0
Armed opposition groups,Aleppo,10/17/16,Shelling,0,0,6,0
Armed opposition groups,Aleppo,12/11/16,Shelling,3,0,6,0
Armed opposition groups,Damascus,8/22/16,Shelling,0,0,6,0
Armed opposition groups,Damascus Suburbs,5/17/16,Shooting,3,0,6,0
Armed opposition groups,Daraa,7/12/16,Shelling,0,0,6,0
Armed opposition groups,Daraa,10/12/16,Shelling,0,6,6,0
Armed opposition groups,Daraa,10/22/16,Kidnapping - Execution,0,0,6,0
Armed opposition groups,Deir Ezzor,12/15/16,Shelling,0,0,6,0
Armed opposition groups,Hasakeh,2/27/16,Shooting,0,0,6,0
Armed opposition groups,Homs,2/29/16,Shooting,0,0,6,0
Armed opposition groups,Idlib,4/24/16,Shelling,3,0,6,0
Armed opposition groups,Other Nationalities,2/23/16,Shooting,0,0,6,0
Armed opposition groups,Quneitra,9/26/16,Shelling,0,3,6,0
Armed opposition groups,Sweida,2/19/16,Shooting,0,0,6,0
Armed opposition groups,Tartous,2/5/16,Shooting,0,0,6,0
Armed opposition groups,Tartous,2/14/16,Shooting,0,0,6,0
Armed opposition groups,Tartous,2/25/16,Shooting,0,0,6,0
Armed opposition groups,Tartous,2/28/16,Shooting,0,0,6,0
Armed opposition groups,Tartous,2/29/16,Shooting,0,0,6,0
Armed opposition groups,Tartous,3/3/16,Shooting,0,0,6,0
Armed opposition groups,Tartous,3/9/16,Shooting,0,0,6,0
Armed opposition groups,Unknown,3/11/16,Shooting,0,0,6,0
International coalition forces,Aleppo,4/14/16,Warplane shelling,3,0,6,0
International coalition forces,Aleppo,7/11/16,Warplane shelling,3,0,6,0
International coalition forces,Aleppo,7/26/16,Warplane shelling,0,0,6,0
International coalition forces,Aleppo,8/17/16,Warplane shelling,0,0,6,0
International coalition forces,Aleppo,10/2/16,Warplane shelling,3,3,6,0
International coalition forces,Aleppo,10/29/16,Warplane shelling,0,0,6,0
International coalition forces,Aleppo,11/24/16,Warplane shelling,0,0,6,0
International coalition forces,Deir Ezzor,9/14/16,Warplane shelling,0,3,6,0
International coalition forces,Idlib,11/2/16,Warplane shelling,0,0,6,0
International coalition forces,Raqqa,8/18/16,Warplane shelling,0,0,6,0
International coalition forces,Raqqa,10/24/16,Warplane shelling,0,0,6,0
International coalition forces,Raqqa,11/23/16,Warplane shelling,0,0,6,0
Not identified,Aleppo,2/17/16,Explosion,0,3,6,0
Not identified,Aleppo,6/12/16,Shooting,0,0,6,0
Not identified,Aleppo,6/18/16,Warplane shelling,0,3,6,0
Not identified,Aleppo,6/25/16,Warplane shelling,0,0,6,0
Not identified,Aleppo,6/30/16,Explosion,0,0,6,0
Not identified,Aleppo,7/25/16,Warplane shelling,0,3,6,0
Not identified,Aleppo,7/28/16,Shelling,0,0,6,0
Not identified,Aleppo,8/3/16,Shooting,0,0,6,0
Not identified,Aleppo,8/9/16,Explosion,3,0,6,0
Not identified,Aleppo,8/10/16,Shooting,0,0,6,0
Not identified,Aleppo,8/29/16,Shooting,0,0,6,0
Not identified,Aleppo,9/23/16,Warplane shelling,1,0,6,0
Not identified,Aleppo,9/30/16,Shelling,0,0,6,0
Not identified,Aleppo,10/22/16,Shooting,0,3,6,0
Not identified,Aleppo,11/9/16,Shelling,3,3,6,0
Not identified,Aleppo,11/10/16,Shelling,3,0,6,0
Not identified,Damascus,7/1/16,Shelling,0,0,6,0
Not identified,Damascus,10/27/16,Shelling,0,0,6,0
Not identified,Damascus Suburbs,1/1/16,Shooting,3,3,6,0
Not identified,Damascus Suburbs,1/31/16,Shooting,0,0,6,0
Not identified,Damascus Suburbs,6/1/16,Shelling,0,0,6,0
Not identified,Damascus Suburbs,7/23/16,Shooting,0,0,6,0
Not identified,Damascus Suburbs,7/25/16,Shelling,3,3,6,0
Not identified,Damascus Suburbs,9/10/16,Shelling,0,0,6,0
Not identified,Damascus Suburbs,9/25/16,Explosion,0,0,6,0
Not identified,Damascus Suburbs,11/9/16,Shooting,0,0,6,0
Not identified,Damascus Suburbs,11/11/16,Shooting,0,3,6,0
Not identified,Damascus Suburbs,11/14/16,Shooting,0,0,6,0
Not identified,Damascus Suburbs,11/30/16,Shooting,0,0,6,0
Not identified,Daraa,9/28/16,Explosion,0,0,6,0
Not identified,Deir Ezzor,5/23/16,Other,0,0,6,0
Not identified,Deir Ezzor,7/10/16,Shelling,0,0,6,0
Not identified,Deir Ezzor,7/24/16,Warplane shelling,0,0,6,0
Not identified,Deir Ezzor,10/16/16,Shooting,0,3,6,0
Not identified,Deir Ezzor,12/2/16,Shelling,3,0,6,0
Not identified,Hama,9/7/16,Shelling,3,0,6,0
Not identified,Hama,9/29/16,Warplane shelling,0,3,6,0
Not identified,Hama,11/16/16,Explosion,0,0,6,0
Not identified,Hama,12/27/16,Explosion,3,0,6,0
Not identified,Hasakeh,6/6/16,Warplane shelling,0,3,6,0
Not identified,Homs,6/15/16,Shooting,0,3,6,0
Not identified,Idlib,1/28/16,Shooting,0,0,6,0
Not identified,Idlib,4/21/16,Shooting,0,0,6,0
Not identified,Idlib,6/21/16,Warplane shelling,3,3,6,0
Not identified,Idlib,6/30/16,Warplane shelling,3,3,6,0
Not identified,Idlib,7/16/16,Warplane shelling,0,0,6,0
Not identified,Idlib,7/22/16,Warplane shelling,0,0,6,0
Not identified,Idlib,10/20/16,Shooting,0,0,6,0
Not identified,Raqqa,11/28/16,Unknown,0,0,6,0
Russian troops,Aleppo,1/11/16,Warplane shelling,0,0,6,0
Russian troops,Aleppo,2/15/16,Warplane shelling,0,2,6,0
Russian troops,Aleppo,2/19/16,Warplane shelling,2,4,6,0
Russian troops,Aleppo,4/20/16,Warplane shelling,0,0,6,0
Russian troops,Aleppo,5/14/16,Warplane shelling,0,0,6,0
Russian troops,Aleppo,6/3/16,Warplane shelling,3,0,6,0
Russian troops,Aleppo,6/12/16,Warplane shelling,0,6,6,0
Russian troops,Aleppo,7/10/16,Warplane shelling,0,0,6,0
Russian troops,Aleppo,7/12/16,Warplane shelling,0,0,6,0
Russian troops,Aleppo,7/23/16,Warplane shelling,0,6,6,0
Russian troops,Aleppo,8/6/16,Warplane shelling,0,0,6,0
Russian troops,Aleppo,8/20/16,Warplane shelling,3,3,6,0
Russian troops,Aleppo,8/26/16,Warplane shelling,0,3,6,0
Russian troops,Aleppo,8/31/16,Warplane shelling,0,6,6,0
Russian troops,Aleppo,9/1/16,Warplane shelling,0,0,6,0
Russian troops,Aleppo,9/8/16,Warplane shelling,0,3,6,0
Russian troops,Aleppo,9/9/16,Warplane shelling,0,0,6,0
Russian troops,Aleppo,9/15/16,Warplane shelling,0,6,6,0
Russian troops,Aleppo,9/20/16,Warplane shelling,0,0,6,0
Russian troops,Aleppo,10/8/16,Warplane shelling,0,0,6,0
Russian troops,Aleppo,10/31/16,Warplane shelling,0,0,6,0
Russian troops,Aleppo,11/1/16,Warplane shelling,0,3,6,0
Russian troops,Aleppo,11/9/16,Warplane shelling,0,0,6,0
Russian troops,Aleppo,11/29/16,Warplane shelling,0,0,6,0
Russian troops,Aleppo,12/2/16,Warplane shelling,3,3,6,0
Russian troops,Aleppo,12/4/16,Warplane shelling,0,3,6,0
Russian troops,Aleppo,12/8/16,Warplane shelling,3,0,6,0
Russian troops,Damascus Suburbs,5/30/16,Warplane shelling,3,0,6,0
Russian troops,Damascus Suburbs,6/28/16,Shelling,0,0,6,0
Russian troops,Damascus Suburbs,7/4/16,Warplane shelling,0,0,6,0
Russian troops,Damascus Suburbs,7/7/16,Warplane shelling,0,0,6,0
Russian troops,Daraa,2/8/16,Warplane shelling,2,2,6,0
Russian troops,Daraa,2/9/16,Warplane shelling,2,0,6,0
Russian troops,Deir Ezzor,2/24/16,Warplane shelling,2,0,6,0
Russian troops,Deir Ezzor,6/6/16,Warplane shelling,0,0,6,0
Russian troops,Deir Ezzor,9/21/16,Warplane shelling,3,0,6,0
Russian troops,Hama,1/12/16,Warplane shelling,0,0,6,0
Russian troops,Hama,8/4/16,Explosion,0,0,6,0
Russian troops,Hama,9/6/16,Warplane shelling,0,3,6,0
Russian troops,Hama,9/7/16,Warplane shelling,0,0,6,0
Russian troops,Hama,10/3/16,Warplane shelling,0,3,6,0
Russian troops,Homs,2/5/16,Warplane shelling,0,2,6,0
Russian troops,Homs,8/12/16,Warplane shelling,0,0,6,0
Russian troops,Homs,9/1/16,Warplane shelling,0,3,6,0
Russian troops,Homs,10/17/16,Warplane shelling,3,0,6,0
Russian troops,Idlib,7/21/16,Warplane shelling,3,0,6,0
Russian troops,Idlib,8/29/16,Warplane shelling,3,3,6,0
Russian troops,Idlib,10/21/16,Warplane shelling,0,6,6,0
Russian troops,Idlib,11/22/16,Warplane shelling,0,0,6,0
Russian troops,Raqqa,6/18/16,Warplane shelling,0,0,6,0
Self administration forces,Aleppo,5/17/16,Shelling,0,0,6,0
Self administration forces,Aleppo,6/25/16,Shooting,3,0,6,0
Self administration forces,Aleppo,7/7/16,Shooting,0,3,6,0
Self administration forces,Aleppo,7/8/16,Shooting,0,3,6,0
Self administration forces,Aleppo,8/9/16,Shelling,0,6,6,0
Self administration forces,Aleppo,8/17/16,Kidnapping - Torture,0,0,6,0
Self administration forces,Aleppo,10/25/16,Shelling,0,3,6,0
Self administration forces,Aleppo,11/17/16,Shooting,3,3,6,0
Self administration forces,Aleppo,12/1/16,Field Execution,0,0,6,0
Syrian government and affiliated militias,Aleppo,7/5/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Aleppo,7/26/16,Shelling,3,3,6,0
Syrian government and affiliated militias,Aleppo,8/16/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Aleppo,8/17/16,Shooting,3,3,6,0
Syrian government and affiliated militias,Aleppo,8/31/16,Shooting,0,6,6,0
Syrian government and affiliated militias,Aleppo,9/11/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Aleppo,9/16/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Aleppo,12/29/16,Warplane shelling,0,3,6,0
Syrian government and affiliated militias,Damascus,4/29/16,Detention - Torture,0,0,6,0
Syrian government and affiliated militias,Damascus,8/5/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Damascus,10/6/16,Detention - Torture,0,0,6,0
Syrian government and affiliated militias,Damascus,10/12/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Damascus Suburbs,1/10/16,Other,3,0,6,0
Syrian government and affiliated militias,Damascus Suburbs,4/18/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Damascus Suburbs,5/12/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Damascus Suburbs,6/6/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Damascus Suburbs,7/3/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Damascus Suburbs,7/16/16,Detention - Torture,0,0,6,0
Syrian government and affiliated militias,Damascus Suburbs,8/15/16,Shooting,0,0,6,0
Syrian government and affiliated militias,Damascus Suburbs,9/26/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Damascus Suburbs,10/29/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Damascus Suburbs,11/12/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Damascus Suburbs,12/25/16,Shelling,3,3,6,0
Syrian government and affiliated militias,Daraa,4/26/16,Detention - Torture,0,0,6,0
Syrian government and affiliated militias,Daraa,5/5/16,Detention - Torture,0,0,6,0
Syrian government and affiliated militias,Daraa,5/12/16,Detention - Torture,0,0,6,0
Syrian government and affiliated militias,Daraa,8/2/16,Detention - Torture,0,3,6,0
Syrian government and affiliated militias,Daraa,8/25/16,Warplane shelling,0,6,6,0
Syrian government and affiliated militias,Daraa,9/20/16,Detention - Torture,3,0,6,0
Syrian government and affiliated militias,Daraa,10/2/16,Detention - Torture,0,0,6,0
Syrian government and affiliated militias,Daraa,10/9/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Daraa,11/19/16,Shooting,0,0,6,0
Syrian government and affiliated militias,Daraa,12/24/16,Explosion,0,0,6,0
Syrian government and affiliated militias,Deir Ezzor,4/8/16,Warplane shelling,3,3,6,0
Syrian government and affiliated militias,Deir Ezzor,4/17/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Deir Ezzor,4/26/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Deir Ezzor,5/7/16,Shelling,0,6,6,0
Syrian government and affiliated militias,Deir Ezzor,6/7/16,Warplane shelling,3,0,6,0
Syrian government and affiliated militias,Deir Ezzor,7/20/16,Siege,3,0,6,0
Syrian government and affiliated militias,Deir Ezzor,10/6/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Deir Ezzor,11/3/16,Explosion,3,0,6,0
Syrian government and affiliated militias,Deir Ezzor,12/16/16,Explosion,0,0,6,0
Syrian government and affiliated militias,Hama,4/13/16,Detention - Torture,0,0,6,0
Syrian government and affiliated militias,Hama,5/7/16,Shelling,0,6,6,0
Syrian government and affiliated militias,Hama,5/27/16,Shelling,3,0,6,0
Syrian government and affiliated militias,Hama,6/27/16,Field Execution,0,0,6,0
Syrian government and affiliated militias,Hama,7/11/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Hama,7/30/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Hama,8/28/16,Shelling,3,0,6,0
Syrian government and affiliated militias,Hama,9/27/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Hama,10/13/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Hama,11/27/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Hama,12/3/16,Detention - Torture,0,0,6,0
Syrian government and affiliated militias,Homs,4/26/16,Shooting,0,3,6,0
Syrian government and affiliated militias,Homs,5/3/16,Shelling,3,3,6,0
Syrian government and affiliated militias,Homs,5/22/16,Detention - Torture,0,0,6,0
Syrian government and affiliated militias,Homs,5/25/16,Warplane shelling,0,3,6,0
Syrian government and affiliated militias,Homs,6/4/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Homs,6/5/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Homs,6/9/16,Shelling,0,6,6,0
Syrian government and affiliated militias,Homs,6/20/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Homs,7/12/16,Un-allowed to seek Medical help,0,0,6,0
Syrian government and affiliated militias,Homs,7/19/16,Other,3,0,6,0
Syrian government and affiliated militias,Homs,7/30/16,Warplane shelling,0,6,6,0
Syrian government and affiliated militias,Homs,8/18/16,Detention - Torture,0,0,6,0
Syrian government and affiliated militias,Homs,8/25/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Homs,9/18/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Homs,10/3/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Homs,10/5/16,Warplane shelling,3,3,6,0
Syrian government and affiliated militias,Homs,10/10/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Homs,10/17/16,Warplane shelling,0,3,6,0
Syrian government and affiliated militias,Homs,10/31/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Homs,11/8/16,Warplane shelling,3,3,6,0
Syrian government and affiliated militias,Homs,11/12/16,Shelling,0,3,6,0
Syrian government and affiliated militias,Homs,11/16/16,Detention - Torture - Execution,3,0,6,0
Syrian government and affiliated militias,Homs,11/22/16,Warplane shelling,3,0,6,0
Syrian government and affiliated militias,Idlib,5/15/16,Shelling,0,0,6,0
Syrian government and affiliated militias,Idlib,5/24/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Idlib,6/19/16,Warplane shelling,0,3,6,0
Syrian government and affiliated militias,Idlib,9/17/16,Warplane shelling,0,6,6,0
Syrian government and affiliated militias,Idlib,12/9/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Raqqa,4/15/16,Warplane shelling,0,0,6,0
Syrian government and affiliated militias,Unknown,11/28/16,Shelling,0,6,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,1/5/16,Kidnapping - Execution,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,1/8/16,Kidnapping - Execution,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,6/14/16,Shelling,0,3,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,6/21/16,Explosion,0,3,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,7/31/16,Explosion,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/12/16,Explosion,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/20/16,Shelling,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,8/28/16,Explosion,0,3,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/29/16,Explosion,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,9/30/16,Explosion,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Aleppo,11/8/16,Explosion,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,4/16/16,Shooting,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus,4/17/16,Shooting,0,6,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Damascus Suburbs,5/7/16,Shooting,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,1/1/16,Kidnapping - Execution,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,1/17/16,Field Execution,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,2/6/16,Kidnapping - Execution,3,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,3/28/16,Kidnapping - Execution,0,3,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,4/5/16,Kidnapping - Execution,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,4/30/16,Shelling,3,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,5/4/16,Kidnapping - Execution,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,5/10/16,Kidnapping - Execution,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,5/19/16,Shelling,0,6,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,6/12/16,Shelling,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,7/29/16,Kidnapping - Execution,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,8/7/16,Shelling,0,3,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,8/12/16,Shelling,3,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,8/24/16,Shelling,3,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,12/28/16,Shelling,3,3,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Deir Ezzor,12/30/16,Shelling,0,0,6,0
The organization of the Islamic State in Iraq and the Levant - ISIS,Hama,10/6/16,Explosion,0,0,6,0
